what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1471069653554
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1471069653914
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1471069653919
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1471069653947
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1471069659046
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1471069659955
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1471069661251
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1471069661550
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1471069661786
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1471069663297
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1471069663647
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1471069738896
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1471069739248
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1471069739250
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1471069739261
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1471069739262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471069740771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471069751457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1471069751484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471069762025
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1471069762949
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1471069763197
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1471069763415
started,bundle,org.testng.eclipse,6.8.0.20121120_1820,"org.testng.eclipse",1471069763818
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1471069764210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471069764256
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1471069764303
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1471069764303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471069821505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471069822967
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471069823401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471069824840
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471069825678
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471069826857
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471069827651
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471069828516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471069828952
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471069829388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471069829649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471069834972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471069906506
error,log,,,"Could not auto-share project UOM_Android_JSN",1471070357930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070357956
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1471070357968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1471070357968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070361941
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1471070369024
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1471070369355
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1471070369607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070373969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070374791
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070376125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1471070376174
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1471070381190
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1471070381317
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1471070384859
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1471070384861
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1471070384863
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1471070385169
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1471070387707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070389035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070399596
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1471070399625
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1471070402544
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1471070403127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070416194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070421315
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1471070427627
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1471070428551
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1471070429600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070434881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070452883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070453803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070455882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1471070455908
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1471070458300
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1471070462720
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1471070465220
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1471070465786
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1471070469772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070470941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070499266
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1471070499317
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1471070499342
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1471070499343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1471070503826
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1471070505470
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1471070508847
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1471070509894
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1471070510000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070511235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070513096
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070537039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070574356
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1471070577282
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1471070577494
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1471070579231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070580374
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070595428
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1471070595442
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1471070597492
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1471070598264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070598489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070600245
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1471070601210
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1471070602123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1471070610338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070610842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070622226
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1471070628625
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1471070628636
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1471070628652
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1471070628678
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1471070628680
started,bundle,org.eclipse.mylyn.java.ui,3.10.0.20131007-1756,"org.eclipse.mylyn.java.ui",1471070628685
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1471070629430
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1471070629515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1471070636371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1471070638717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070639175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070649391
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070649816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070972184
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1471070973784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070974883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070977106
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1471070977123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070979367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070984553
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1471070984595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471070985320
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471071022761
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1471071023443
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471071026411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471071039734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471071040473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471071192959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471071203202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471071459643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1471071467027
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1471071474018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471071474376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471071526412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471071913258
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471071953392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471071954018
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471072294239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471072299370
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471072455497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471072456938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471072457921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471072459092
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471072475326
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1471072475675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471072485051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471072489776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471072498142
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471072498183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471072498189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471072500231
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1471072500262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471072501452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471072502251
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471072503021
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471072534704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471072536290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471072537011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471072537015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471072550231
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1471072551585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471072555486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471072663256
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471072664242
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471072666313
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471072668044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471072671671
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1471072674384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471072676563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471072681530
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1471072749232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471072752149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471073236018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471073247827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471073335947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471073338199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471073339123
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1471073353500
executed,command,org.testng.eclipse,6.8.0.20121120_1820,"org.testng.eclipse.shortcut.debug",1471073353731
opened,view,org.testng.eclipse,6.8.0.20121120_1820,"org.testng.eclipse.ResultView",1471073356688
activated,view,org.testng.eclipse,6.8.0.20121120_1820,"org.testng.eclipse.ResultView",1471073356895
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1471073356930
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1471073358172
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1471073358293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471073358350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471073359333
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1471073359847
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1471073359963
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1471073360130
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1471073360925
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1471073361926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471073364270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471073365397
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1471073374805
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1471073376403
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1471073377683
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1471073379027
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1471073383204
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1471073384420
